Link,Abstract,Author Keywords,Index Keywords
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060291651&doi=10.1109%2fDCABES.2018.00052&partnerID=40&md5=54730e1ce60ace450e876f689e6f1c7d","In this paper, we mainly study the application of Long Short-Term Memory (LSTM) algorithms in the stock market. LSTM originates from the recurrent neural network (RNN) and has a significant effect on the time series problems. In this paper, the BP neural network model and the LSTM model are established respectively. Then we combine them with the stock data, a series of prediction results are obtained. Obviously, the prediction results of LSTM model are more accurate, and the prediction accuracy rate can reach 60%-65%. In the modeling process, in order to solve the 'saw-tooth phenomenon' of the gradient descent algorithm which is inevitable, we have improved the traditional gradient descent algorithm and specially designed the input data of the neural network. In addition, we defined a parameter combination library and use the skill of dropout to get the more ideal prediction results. © 2018 IEEE.","BP neural network; LSTM; stock forecasting","Distributed computer systems; Electronic trading; Financial markets; Forecasting; BP neural network model; BP neural networks; Gradient descent algorithms; LSTM; Parameter combination; Recurrent neural network (RNN); Stock forecasting; Stock price forecasting; Long short-term memory"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866037441&partnerID=40&md5=cbc8b4fed2822efa33a1896507342cfa","Recently, many academy researchers have proposed several forecasting models by technical analysis to forecast stocks, such as (Yamawaki & Tokuoka 2007) [1]. The traditional approach uses a linear time series model for stock forecasting. However, the results would be in doubt when the forecasting problems are nonlinear. Multifeature data from financial statements usually produce high-dimensional data, and therefore, the proposed model utilizes synthesis feature selection for reducing the number of dimensions. The proposed hybrid model utilizes synthesis feature selection to optimize the recurrent network (RNN) for predicting stock price trends. Three refined processes are proposed in the hybrid model for forecasting: (1) select essential technical indicators from popular indicators by a correlation matrix; (2) use stepwise regression and a decision tree to reduce features; and (3) utilize a recurrent neural network (Elman neural network) to build a forecasting model. A six-year period of the Taiwan stock exchange capitalization weighted stock index (TAIEX) is employed as a verification database to evaluate the proposed model under a performance indicator, root mean squared error (RMSE). The results show that the proposed model is superior to the listing models. © 2012 ICIC International.","Recurrent neural network; Synthesis feature; Technical indicators","Correlation matrix; Elman neural network; Financial statements; Forecasting models; Forecasting problems; High dimensional data; Hybrid model; Linear time series model; Neural networks model; Performance indicators; Recurrent networks; Root mean squared errors; Stepwise regression; Stock exchange; Stock forecasting; Stock indices; Stock price; Synthesis features; Taiwan stock markets; Technical analysis; Technical indicator; Benchmarking; Decision trees; Finance; Recurrent neural networks; Forecasting"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063269215&doi=10.1109%2fACCESS.2019.2901842&partnerID=40&md5=bf89de3a4ec99b9bdbc6121c9deac89a","Given a financial time series such as S&P 500, or any historical data in stock markets, how can we obtain useful information from recent transaction data to predict the ups and downs at the next moment? Recent work on this issue shows initial evidence that machine learning techniques are capable of identifying (non-linear) dependency in the stock market price sequences. However, due to the high volatility and non-stationary nature of the stock market, forecasting the trend of a financial time series remains a big challenge. In this paper, we introduced a new method to simplify noisy-filled financial temporal series via sequence reconstruction by leveraging motifs (frequent patterns), and then utilize a convolutional neural network to capture spatial structure of time series. The experimental results show the efficiency of our proposed method in feature learning and outperformance with 4%-7% accuracy improvement compared with the traditional signal process methods and frequency trading patterns modeling approach with deep learning in stock trend prediction. © 2019 IEEE.","convolutional neural network; financial time series; motif extraction; Trend prediction","Commerce; Convolution; Deep learning; Electronic trading; Forecasting; Information use; Machine learning; Neural networks; Signal processing; Time series; Accuracy Improvement; Convolutional neural network; Financial time series; Machine learning techniques; Sequence reconstruction; Stock market prices; Stock trend prediction; Trend prediction; Financial markets"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069515246&doi=10.1007%2fs10660-019-09362-7&partnerID=40&md5=a6413203ef4a7417fe2b94eb4955f83b","Cash flow prediction is important. It can help increase returns and improve the allocation of capital in healthy, mature firms as well as prevent fast-growing firms, or firms in distress, from running out of cash. In this paper, we predict accounts receivable cash flows employing methods applicable to companies with many customers and many transactions such as e-commerce companies, retailers, airlines and public transportation firms with sales in multiple regions and countries. We first discuss “classic” forecasting techniques such as ARIMA and Facebook's™ Prophet before moving on to neural networks with multi-layered perceptrons and, finally, long short-term memory networks, that are particularly useful for time series forecasting but were until now not used for cash flows. Our evaluation demonstrates this range of methods to be of increasing sophistication, flexibility and accuracy. We also introduce a new performance measure, interest opportunity cost, that incorporates interest rates and the cost of capital to optimize the models in a financially meaningful, money-saving, way. © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","Accounts receivable; ARIMA; Cash flow prediction; LSTM; MLP; Neural networks; Prophet",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062887338&doi=10.1109%2fICDMW.2018.00032&partnerID=40&md5=24fda9f037e89099768764af286a5549","Long short-term memory (LSTM) networks are a state-of-the-art sequence learning in deep learning for time series forecasting. However, less study applied to financial time series forecasting especially in cryptocurrency prediction. Therefore, we propose a new forecasting framework with LSTM model to forecasting bitcoin daily price with two various LSTM models (conventional LSTM model and LSTM with AR(2) model). The performance of the proposed models are evaluated using daily bitcoin price data during 2018/1/1 to 2018/7/28 in total 208 records. The results confirmed the excellent forecasting accuracy of the proposed model with AR(2). The test mean squared error (MSE), root mean square error (RMSE), mean absolute percentage error (MAPE), and mean absolute error (MAE) for bitcoin price prediction, respectively. The our proposed LSTM with AR(2) model outperformed than conventional LSTM model. The contribution of this study is providing a new forecasting framework for bitcoin price prediction can overcome and improve the problem of input variables selection in LSTM without strict assumptions of data assumption. The results revealed its possible applicability in various cryptocurrencies prediction, industry instances such as medical data or financial time-series data. © 2018 IEEE.","Bitcoin; cryptocurrency prediction; long-short term memory (LSTM)","Bitcoin; Brain; Correlation theory; Data mining; Deep learning; Errors; Financial data processing; Forecasting; Mean square error; Time series; Financial time series; Financial time series forecasting; Forecasting accuracy; Input variables selections; Mean absolute error; Mean absolute percentage error; Root mean square errors; Time series forecasting; Long short-term memory"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063733190&doi=10.1016%2fj.knosys.2019.03.029&partnerID=40&md5=76fd451e919da1400fbff4fcdb82e3cb","Recent advances in the integration of deep recurrent neural networks and statistical inferences have paved new avenues for joint modeling of moments of random variables, which is highly useful for signal processing, time series analysis, and financial forecasting. However, introducing explicit knowledge as exogenous variables has received little attention. In this paper, we propose a novel model termed sentiment-aware volatility forecasting (SAVING), which incorporates market sentiment for stock return fluctuation prediction. Our framework provides an ensemble of symbolic and sub-symbolic AI approaches, that is, including grounded knowledge into a connectionist neural network. The model aims at producing a more accurate estimation of temporal variances of asset returns by better capturing the bi-directional interaction between movements of asset price and market sentiment. The interaction is modeled using Variational Bayes via the data generation and inference operations. We benchmark our model with 9 other popular ones in terms of the likelihood of forecasts given the observed sequence. Experimental results suggest that our model not only outperforms pure statistical models, e.g., GARCH and its variants, Gaussian-process volatility model, but also outperforms the state-of-the-art autoregressive deep neural nets architectures, such as the variational recurrent neural network and the neural stochastic volatility model. © 2019 Elsevier B.V.","Financial text mining; Sentiment knowledge; Time series analysis; Variational neural networks; Volatility modeling","Commerce; Data mining; Deep neural networks; Economic analysis; Forecasting; Harmonic analysis; Investments; Recurrent neural networks; Signal processing; Stochastic systems; Time series analysis; Bi-directional interaction; Financial forecasting; Financial text minings; Sentiment knowledge; Statistical inference; Stochastic Volatility Model; Volatility forecasting; Volatility modeling; Stochastic models"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037095689&doi=10.1007%2fs11277-017-5086-2&partnerID=40&md5=5147fe533db6fb35ee507c8621585fde","By combining wavelet analysis with Long Short-Term Memory (LSTM) neural network, this paper proposes a time series prediction model to capture the complex features such as non-linearity, non-stationary and sequence correlation of financial time series. The LSTM is then applied to the prediction of the daily closing price of the Shanghai Composite Index as well as the comparison of its prediction ability with machine learning models such as multi-layer perceptron, support vector machine and K-nearest neighbors. The empirical results show that the LSTM performs a better prediction effect, and it shows excellent effects on the static prediction and dynamic trend prediction of the financial time series, which indicates its applicability and effectiveness to the prediction of financial time series. At the same time, both wavelet decomposition and reconstruction of financial time series can improve the generalization ability of the LSTM prediction model and the prediction accuracy of long-term dynamic trend. © 2017, Springer Science+Business Media, LLC, part of Springer Nature.","Deep learning; Financial time series prediction; Long Short-Term Memory neural network; Wavelets","Brain; Deep learning; Finance; Financial data processing; Forecasting; Nearest neighbor search; Time series; Time series analysis; Wavelet decomposition; Decomposition and reconstruction; Financial time series; Financial time series predictions; Generalization ability; Machine learning models; Multi layer perceptron; Time series prediction; Wavelets; Long short-term memory"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067471318&doi=10.1109%2fICCCBDA.2019.8725661&partnerID=40&md5=f66b4db2f9cc552158b4f6de0c7b8551","The world economy is in a stage of rapid development, and financial development is also continuing. Financial activities are increasing, and the uncertainty of its changing trend is also increasing. An effective financial forecast can provide a basis for financial planning and decision-making while maintaining the healthy development of financial markets. Convolution neural network is a multilayer neural network structure that simulates the operation mechanism of biological vision system. It is a neural network composed of multiple layers of convolution layers and down sampling layers. It can obtain useful feature descriptions from raw data and is an effective method for extracting features from data. Therefore, this paper introduces the convolution neural network structure to predict the financial time series data, establishes a convolution neural network model, and studies the influence of model parameters on the stock prediction results. Through simulation and comparison, the feasibility and effectiveness of the prediction model given in this paper are verified. © 2019 IEEE.","convolutional neural network; financial forecasting; stock forecasting; support vector machine","Advanced Analytics; Big data; Cloud computing; Convolution; Decision making; Electronic trading; Forecasting; Multilayer neural networks; Support vector machines; Biological vision systems; Convolution neural network; Convolutional neural network; Extracting features; Financial development; Financial forecasting; Financial time series; Stock forecasting; Finance"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064804694&partnerID=40&md5=a5c1279b3a556a8fc2637088296762c1","We propose a parsimonious quantile regression framework to learn the dynamic tail behaviors of financial asset returns. Our model captures well both the time-varying characteristic and the asymmetrical heavy-tail property of financial time series. It combines the merits of a popular sequential neural network model, i.e., LSTM, with a novel parametric quantile function that we construct to represent the conditional distribution of asset returns. Our model also captures individually the serial dependences of higher moments, rather than just the volatility. Across a wide range of asset classes, the out-of-sample forecasts of conditional quantiles or VaR of our model outperform the GARCH family. Further, the proposed approach does not suffer from the issue of quantile crossing, nor does it expose to the ill-posedness comparing to the parametric probability density function approach. © 2018 Curran Associates Inc.All rights reserved.",,"Finance; Financial data processing; Probability density function; Conditional distribution; Conditional quantiles; Financial asset returns; Financial time series; Out-of-sample forecast; Sequential learning; Sequential neural networks; Time-varying characteristics; Long short-term memory"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059057328&doi=10.1007%2f978-3-030-04221-9_4&partnerID=40&md5=248636f953ec85405b587d1f4d8e2d50","Stock index prediction is regarded as a challenging task due to the phenomena of non-linearity and random drift in trends of stock indices. In practical applications, different indicator features have significant impact when predicting stock index. In addition, different technical indicators which contained in the same matrix will interfere with each other when convolutional neural network (CNN) is applied to feature extraction. To solve the above problem, this paper suggests a multi-indicator feature selection for stock index prediction based on a multi-channel CNN structure, named MI-CNN framework. In this method, candidate indicators are selected by maximal information coefficient feature selection (MICFS) approach, to ensure the correlation with stock movements while reduce redundancy between different indicators. Then an effective CNN structure without sub-sampling is designed to extract abstract features of each indicator, avoiding mutual interference between different indicators. Extensive experiments support that our proposed method performs well on different stock indices and achieves higher returns than the benchmark in trading simulations, providing good potential for further research in a wide range of financial time series prediction with deep learning based approaches. © 2018, Springer Nature Switzerland AG.","Convolutional neural networks; Feature selection; Maximal information coefficient; Stock index prediction","Convolution; Deep learning; Finance; Financial data processing; Forecasting; Neural networks; Convolutional neural network; Convolutional Neural Networks (CNN); Financial time series predictions; Learning-based approach; Maximal information; Mutual interference; Stock index predictions; Technical indicator; Feature extraction"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067398528&doi=10.1109%2fACCESS.2019.2919189&partnerID=40&md5=fd1d14081522b0376634f091a934d27a","Appropriate monetary liquidity is important for financial institutions. When institutions lack adequate cash flow for customer redemption, their income will decrease, their reputation will be affected, and they may even go bankrupt. However, the opposite extreme in which more cash is reserved than needed may result in lost opportunities to make successful investments. This study uses Yu'e Bao transaction data to investigate a method for forecasting financial capital flow. Yu'e Bao, which is a financial product launched by Alibaba, faces the core challenge of maximizing commercial profits to reduce investment risks. Liquidity risk is considered the main factor in Yu'e Bao's investment strategy. First, a linear model called YEB-ARIMA is proposed by determining the autocorrelation (ACF) and partial autocorrelation (PACF) parameters, which are optimized by the grid search method. Second, a deep learning model called YEB-LSTM is introduced to strengthen the expressiveness of the model that yields nonlinear transaction features. Then, a hybrid learning method called YEB-Hybrid is applied to improve the original weak classifiers. This model includes both a linear combination and logistic regression learning. Third, a set of experiments and analyses are conducted based on subscription and redemption datasets to demonstrate that the hybrid model achieves an accuracy of 84.39% and 84.36%, respectively, under a variety of evaluation indexes. Finally, various proposed fund reserve ratios are provided based on capital forecasts. © 2013 IEEE.","ARIMA; big data financial analysis; capital flow prediction; Liquidity risk; LSTM; time series","Autocorrelation; Economics; Forecasting; Investments; Long short-term memory; Risk assessment; Time series; Time series analysis; ARIMA; Capital flow; Financial analysis; Liquidity risk; LSTM; Deep learning"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055483678&doi=10.1109%2fICCSE.2018.8468703&partnerID=40&md5=87c36e4d47cef3084769cd98b1514304","The prediction of price trend in stock market is a challenging task due to the inherent complexity and dynamics in price movement. Many machine learning algorithms, such as Support Vector Machine, Artificial Neural Network, and Hidden Markov Model, have been applied to it and achieved positive results. Long Short-Term Memory (LSTM), as a variant of RNN, can obtain hidden dependencies in data and has shown a significant performance in processing time series data. In this paper, we apply LSTM networks to predict the price movement of a short-term and test it by an experiment on some stocks randomly selected from CSI 300 constituent stocks. The experiment shows that the precision, recall rate and critical error of LSTM are all better than that of the random prediction. It indicates that LSTM can be used in the trend prediction of stock price. We also notice that many improvements need to be done in future. © 2018 IEEE.","Financial time series; Long Short-Term Memory; Trend prediction","Brain; Data handling; Education computing; Electronic trading; Financial markets; Forecasting; Hidden Markov models; Learning algorithms; Learning systems; Time series; Financial time series; High frequency HF; Inherent complexity; Price movement; Price trends; Processing time; Trend forecast; Trend prediction; Long short-term memory"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070561213&doi=10.3390%2fapp9152980&partnerID=40&md5=a3a82c448fac752236218cf90c165e0b","Financial time series analysis is an important research area that can predict various economic indicators such as the foreign currency exchange rate. In this paper, a deep-learning-based model is proposed to forecast the foreign exchange rate. Since the currency market is volatile and susceptible to ongoing social and political events, the proposed model incorporates event sentiments to accurately predict the exchange rate. Moreover, as the currency market is heavily dependent upon highly volatile factors such as gold and crude oil prices, we considered these sensitive factors for exchange rate forecasting. The validity of the model is tested over three currency exchange rates, which are Pak Rupee to US dollar (PKR/USD), British pound sterling to US dollar (GBP/USD), and Hong Kong Dollar to US dollar (HKD/USD). The study also shows the importance of incorporating investor sentiment of local and foreign macro-level events for accurate forecasting of the exchange rate. We processed approximately 5.9 million tweets to extract major events' sentiment. The results show that this deep-learning-based model is a better predictor of foreign currency exchange rate in comparison with statistical techniques normally employed for prediction. The results present evidence that the exchange rate of all the three countries is more exposed to events happening in the US. © 2019 by the authors.","Deep learning; Event sentiment; Forecasting; Foreign exchange rate; Regression; SVM",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066631662&doi=10.1109%2fINFOMAN.2019.8714662&partnerID=40&md5=e8aeb6d2dd566309691021b20213eb21","Stock market is one of the most important components of the financial system. It directs money from investors to support the activity and development of the associated company. Therefore, understanding and modeling the stock price dynamics become critically important, in terms of financial system stability, investment strategy, and market risk control. To better model the temporal dynamics of stock price, we propose a combined machine learning framework with information theory and Artificial Neural Network (ANN). This method creatively uses information entropy to inform non-linear causality as well as stock relevance and uses it to facilitate the ANN time series modeling. Our analysis with Google, Amazon, Facebook, and Apple stock prices demonstrates the feasibility of this machine learning framework. © 2019 IEEE.","LSTM; Neural network; Stock prediction; Transfer entropy","Commerce; Electronic trading; Financial markets; Information management; Information theory; Investments; Machine learning; Neural networks; System stability; Information entropy; Investment strategy; LSTM; Stock predictions; Stock price prediction; Temporal dynamics; Time series modeling; Transfer entropy; Long short-term memory"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046676132&doi=10.1109%2fICSAI.2017.8248523&partnerID=40&md5=4cb2ecd4f629295041a27cdf657e180b","Most of the existing literature on stock price analysis is based on the historical price of a single stock, where models are trained to identify the pattern of price movements and, predict future stock the prices. However, the stock price is not an isolated variable. It is correlated with and influenced by many factors. These factors are highly time dependent, it which means that the stock price movement is also time dependent. Therefore, existing prediction models often fail in applications. In this paper, our model is not based on single stock. Instead, we study a class of stocks with similar historical price movements. We get the training and forecast data of the prediction model based on time series window sliding. We then train a CART (Classification and Regression Trees) and evaluate the model on testing data. Compared with the classical models for price movement forecast including the time series analysis model ARIMA (Autoregressive Integrated Moving Average) and the recursive neural network model LSTM (Long-Short Term Memory), our l empirical results support the effectiveness of the proposed method in the stock trend forecast. © 2017 IEEE.","ARIMA; CART; Similar Stock; Slide Window; Stock Data","Costs; Forecasting; Long short-term memory; Time series analysis; Trees (mathematics); ARIMA; CART; Similar Stock; Slide windows; Stock data; Financial markets"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034241812&doi=10.1007%2f978-3-319-68612-7&partnerID=40&md5=8326b77ee3960deaa3eb0efe915413d1","The Artificial Neural Network is widely applied to the forecasting of financial time series, and has got certain effects. The problem, however, is that most of these methods is based on daily trading data. When facing the high frequency trading data which is more powerful in short-term forecasting, these methods become incapable. Inspired by the development of Convolutional Neural Network in image recognition tasks, this paper tries to apply the Convolutional Neural Network on the high frequency financial trading data, and has achieved good results. We collect the close price of Shanghai Composite Index from 2006 to 2008 and from 2014 to 2015, about 1000 trading days in total. The frequency of the trading data is 5 min. The paper intends to forecast the stock’s future trend of the next day from historical data, namely, go up or down. First, we apply Hodrick-Prescott decomposition [1] on the original time series. The Hodrick-Prescott filter(decomposition) is a mathematical tool used in macroeconomics to separate the cyclical component ct and trend component τt from a time series. After preprocessing, the proposed method novelly transforms the time series into pictures. We apply GASF, GADF and MTF algorithm [2] on the time series respectively, forming the R, G and B channels of a picture. By transforming each of the time series into picture mode, the trading time series produces a picture library. Finally, the proposed method uses AlexNet architecture as feature extractor and classifier. The net has five convolution layers, three pooling layers, and two fully-connected layers. In data set of time series from 2006 to 2008, we choose the training data and the testing data randomly, and the proposed method can keep the accuracy at about 0.55 on the binary classification problem. In data set of time series from 2014 to 2015, we choose the last 16 training days of the data set as testing data and the accuracy can reach up to 0.60. © Springer International Publishing AG 2017.","Convolutional neural network; Stock forecasting","Commerce; Convolution; Economics; Electronic trading; Financial data processing; Forecasting; Image recognition; Learning systems; Neural networks; Statistical tests; Time series; Binary classification problems; Convolutional neural network; Financial time series; High-frequency trading; Hodrick-prescott filters; Mathematical tools; Short-term forecasting; Stock forecasting; Classification (of information)"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064682040&doi=10.1109%2fBIGCOMP.2019.8679218&partnerID=40&md5=ac3380240e6e59ec5d26054649bb4bc8","This paper presents a novel deep learning approach for the stock price prediction using a cycle embeddings with attention mechanism (CEAM) applying on Dual-Stage Attention-Based RNN (DA-RNN) model. The cycle characteristic is an important factor in time series prediction problem since it affects the trend of stock price. Thus, an effective cycle information can improve the prediction performance of stock price. In past years, many researches use the cycle feature with other features together as equally important, which might dilute the weight of cycle information since the cycle information should be paid more attention when making prediction on periodic data. As the result, we use CEAM making prediction with cycle information hidden in periodic data. The deep learning-based method has been developed in many fields and is a powerful prediction system. In addition, many researches use the embeddings feature and the attention mechanism to improve the prediction performance. In this paper, we propose a novel approach to capture the cycle information and use it to predict stock prices in U.S. stock market. The cycle information can be formed as a distributed vector as embeddings, called cycle embeddings. The CEAM approach use cycle embeddings to pay attention on periodically historical time series data by learning the cycle semantic relations between cycle characteristics and historical stock prices to optimize the prediction model. Therefore, the CEAM approach can improve the prediction performance for stock price. The experiments in this paper show that our proposed CEAM approach outperforms the another model which combines cycle feature with other features together as equally important. © 2019 IEEE.","attention mechanism; cycle embeddings; deep recurrent neural network; stock price prediction; time series","Big data; Costs; Deep learning; Embeddings; Financial markets; Recurrent neural networks; Semantics; Time series; Attention mechanisms; Cycle characteristic; Learning-based methods; Prediction performance; Prediction systems; Semantic relations; Stock price prediction; Time series prediction; Forecasting"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064689405&doi=10.1007%2fs00521-019-04212-x&partnerID=40&md5=b20c85b350e360b4d046477044b58715","Understanding the pattern of financial activities and predicting their development and changes are research hotspots in academic and financial circles. Because financial data contain complex, incomplete and fuzzy information, predicting their development trends is an extremely difficult challenge. Fluctuations in financial data depend on a myriad of correlated constantly changing factors. Therefore, predicting and analysing financial data are a nonlinear, time-dependent problem. Deep neural networks (DNNs) combine the advantages of deep learning (DL) and neural networks and can be used to solve nonlinear problems more satisfactorily compared to conventional machine learning algorithms. In this paper, financial product price data are treated as a one-dimensional series generated by the projection of a chaotic system composed of multiple factors into the time dimension, and the price series is reconstructed using the time series phase-space reconstruction (PSR) method. A DNN-based prediction model is designed based on the PSR method and a long- and short-term memory networks (LSTMs) for DL and used to predict stock prices. The proposed and some other prediction models are used to predict multiple stock indices for different periods. A comparison of the results shows that the proposed prediction model has higher prediction accuracy. © 2019, Springer-Verlag London Ltd., part of Springer Nature.","Deep learning; Financial data prediction; Neural networks; Phase-space reconstruction","Chaotic systems; Deep learning; Electronic trading; Financial markets; Forecasting; Learning algorithms; Machine learning; Neural networks; Object oriented programming; Conventional machines; Financial data; Long and short term memory; Phase space reconstruction; Phase space reconstructions (PSR); Prediction accuracy; Stock price prediction; Time-dependent problem; Deep neural networks"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904512745&doi=10.1080%2f08839514.2014.923174&partnerID=40&md5=d800bc1849a9b6c538a9b566b082d9e3","Forecasting the foreign exchange rate is an uphill task. Numerous methods have been used over the years to develop an efficient and reliable network for forecasting the foreign exchange rate. This study utilizes recurrent neural networks (RNNs) for forecasting the foreign currency exchange rates. Cartesian genetic programming (CGP) is used for evolving the artificial neural network (ANN) to produce the prediction model. RNNs that are evolved through CGP have shown great promise in time series forecasting. The proposed approach utilizes the trends present in the historical data for its training purpose. Thirteen different currencies along with the trade-weighted index (TWI) and special drawing rights (SDR) is used for the performance analysis of recurrent Cartesian genetic programming-based artificial neural networks (RCGPANN) in comparison with various other prediction models proposed to date. The experimental results show that RCGPANN is not only capable of obtaining an accurate but also a computationally efficient prediction model for the foreign currency exchange rates. The results demonstrated a prediction accuracy of 98.872 percent (using 6 neurons only) for a single-day prediction in advance and, on average, 92% for predicting a 1000 days exchange rate in advance based on ten days of data history. The results prove RCGPANN to be the ultimate choice for any time series data prediction, and its capabilities can be explored in a range of other fields. © 2014 Taylor & Francis Group, LLC.",,"Economics; Finance; Genetic algorithms; Genetic programming; Mathematical models; Recurrent neural networks; Time series; Cartesian genetic programming; Computationally efficient; Foreign exchange rates; Performance analysis; Prediction accuracy; Recurrent neural network (RNNs); Reliable Networks; Time series forecasting; Forecasting"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149351825&doi=10.1109%2fICNC.2010.5584802&partnerID=40&md5=6ded483645aaa58382571c992573a37c","Neural networks have been popular in time series prediction in financial area for their advantages in handling nonlinear systems. However, conventional neural networks are confronted with the problem to include time property and the risk of local convergence. This paper presents a study of using a novel recurrent neural network-Echo State Network (ESN) to predict next value in a financial time series. In order to prove the predictability of financial time series, we attain the Hurst exponent through rescaled range (R/S) analysis first. In feature selection, technical analysis is utilized to extract underlying information in the time series and principal component analysis (PCA) helps to filter noise and obtain faithful representation of principle components. The data of six major stock indices in the world, DJIA, S&P 500, NASDAQ, HSI, FTSE 100 and NIKKEI 225, are employed to test our model. For comparison purpose, other neural networks such as back-propagation network and Elman network are also considered. Experiment results demonstrate that ESN performs much better than other neural networks in forecasting the next closing price and the combination of PCA with technical analysis improves the prediction accuracy a little comparing with a model using only raw price data. Our preliminary study also suggests that ESN is effective in short-term financial time series prediction and worth further investigation. © 2010 IEEE.","Echo State Network; Financial time series; Principle component analysis; Technical analysis","Feature extraction; Finance; Financial data processing; Forecasting; Recurrent neural networks; Time series; Time series analysis; Backpropagation network; Echo state networks; Elman network; Feature selection; Filter noise; Financial time series; Financial time series predictions; Hurst exponents; Local Convergence; Prediction accuracy; Principle component; Principle component analysis; Rescaled range analysis; Stock indices; Technical analysis; Time properties; Time series prediction; Principal component analysis"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052234200&doi=10.1007%2f978-3-319-99365-2_41&partnerID=40&md5=1c18057878c94f3d4fc64c9d33dcd3c0","The time series of stock prices are non-stationary and non-linear, making the prediction of future price trends much challenging. Inspired by Convolutional Neural Network (CNN), we make convolution on the time dimension to capture the long-term fluctuation features of stock series. To learn long-term dependencies of stock prices, we combine the time convolution with Long Short-Term Memory (LSTM), and propose a novel deep learning model named Time Convolution Long Short-Term Memory (TC-LSTM) networks. TC-LSTM can obtain the stock longer data dependence and overall change pattern. The experiments on two real market datasets demonstrate that the proposed model outperforms other three baseline models in the mean square error. © 2018, Springer Nature Switzerland AG.","Long Short-Term Memory (LSTM); Stock price prediction; Time convolution","Brain; Convolution; Costs; Deep learning; Financial markets; Forecasting; Mean square error; Baseline models; Change patterns; Convolutional Neural Networks (CNN); Data dependence; Long-term dependencies; Short term memory; Stock price prediction; Time convolution; Long short-term memory"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070276611&doi=10.1007%2fs13042-019-00994-7&partnerID=40&md5=bd9e3773c00442234b69465ef431719d","Noisy and nonstationary real-world time series predictions (TSPs) are challenging tasks. Confronted with these challenging tasks, the predictive power of traditional shallow models is commonly not satisfactory enough. While the research on deep learning (DL) has made milestone breakthrough in recent years, and DL paradigm has gradually become indispensable for accomplishing these complex tasks. In this work, a cascading deep architecture based on weak results (DeepCascade-WR) is established, which possesses deep models’ marked capability of feature representation learning based on complex data. In DeepCascade-WR, weak prediction results are defined, innovating the forecasting mode of traditional TSP. The original data will be properly reconstituted with prior knowledge, generating attribute vectors with valid predictive information. DeepCascade-WR possesses online learning ability and effectively avoids the retraining problem, owing to the property of OS-ELM, one base model of DeepCascade-WR. Besides, ELM is exploited as another base model of DeepCascade-WR, therefore, DeepCascade-WR naturally inherits some valuable virtues from ELM, including faster training speed, better generalization ability and the avoidance of being fallen into local optima. Ultimately, in the empirical results, DeepCascade-WR demonstrates its superior predictive performance on five benchmark financial datasets, i.e., ^DJI, ^GSK, ^HSI, JOUT, and S&P 500 Index, compared with its base learners and other state-of-the-art algorithms. © 2019, Springer-Verlag GmbH Germany, part of Springer Nature.","Deep learning (DL); Extreme learning machine (ELM); Online sequential extreme learning machine (OS-ELM); Time series prediction (TSP); Weak results","Benchmarking; E-learning; Forecasting; Knowledge acquisition; Machine learning; Time series; Extreme learning machine; Feature representation; Online sequential extreme learning machine; Predictive information; Predictive performance; State-of-the-art algorithms; Time series prediction; Weak results; Deep learning"
